Title,Author(s),Publication Year,Publication Source,Retrieval Link
Are Human Rules Necessary? Generating Reusable APIs with CoT Reasoning and In-context Learning,"Yubo Mai, Zhipeng Gao, Xing Hu, Lingfeng Bao , Yu Liu, JianLing Sun",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
AROMA: Automatic Reproduction of Maven Artifacts,"Mehdi Keshani, Tudor-Gabriel Velican, Gideon Bot, Sebastian Proksch",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
A Transferability Study of Interpolation-Based Hardware Model Checking to Software Verification,"Dirk Beyer, Po-Chun Chien, Marek Jankola, Nian-Ze Lee",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
A Weak Supervision-Based Approach to Improve Chatbots for Code Repositories,"Farbod Farhour, Ahmad Abdellatif, Essam Mansour, Emad Shihab",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
BARO: Robust Root Cause Analysis for Microservices via Multivariate Bayesian Online Change Point Detection,"Luan Pham, Huong Ha, Hongyu Zhang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Beyond Code Generation: An Observational Study of ChatGPT Usage in Software Engineering Practice,"Ranim Khojah, Mazen Mohamad, Philipp Leitner, Francisco Gomes de Oliveira Neto",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Bin2Summary: Beyond Function Name Prediction in Stripped Binaries with Functionality-specific Code Embeddings,"Zirui Song, Jiongyi Chen, Kehuan Zhang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Bloat beneath Python's Scales: A Fine-Grained Inter-Project Dependency Analysis,"Georgios-Petros Drosos, Thodoris Sotiropoulos, Diomidis Spinellis, Dimitris Mitropoulos",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Bounding Random Test Set Size with Computational Learning Theory,"Neil Walkinshaw, Michael Foster, José Miguel Rojas, Robert Hierons",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
BRF: Fuzzing the eBPF runtime,"Hsin-Wei Hung, Ardalan Amiri Sani",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Can GPT-4 Replicate Empirical Software Engineering Research?,"Jenny T. Liang, Carmen Badea, Christian Bird, Robert DeLine, Denae Ford, Nicole Forsgren, Thomas Zimmermann",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Can Large Language Models Transform Natural Language Intent into Formal Method Postconditions?,"Madeline Endres, Sarah Fakhoury, Saikat Chakraborty, Shuvendu K. Lahiri",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
CC2Vec: Combining Typed Tokens with Contrastive Learning for Effective Code Clone Detection,"Shihan Dou, Yueming Wu, Haoxiang Jia, Yuhao Zhou, Yang Liu",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
ChangeRCA: Finding Root Causes from Software Changes in Large Online Systems,"Guangba  Yu, Pengfei Chen, Zilong He, Qiuyu Yan, Yu Luo, Fangyuan Li, Zibin Zheng",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Characterizing Python Library Migrations,"Mohayeminul Islam, Ajay Jha, Ildar Akhmetov, Sarah Nadi",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
ClarifyGPT: A Framework for Enhancing LLM-based Code Generation via Requirements Clarification,"Fangwen Mu, Lin Shi, Song Wang, Zhuohao Yu, Binquan Zhang, ChenXue Wang, Shichao LIu, Qing Wang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
CodeArt: Better Code Models by Attention Regularization When Symbols Are Lacking,"Zian Su, Xiangzhe Xu, Ziyang Huang, Zhuo Zhang, Yapeng Ye, Jianjun Huang, Xiangyu Zhang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Code-Aware Prompting: A study of Coverage guided Test Generation in Regression Setting using LLM,"Gabriel Ryan, Siddhartha Jain, Mingyue Shang, Shiqi Wang, Xiaofei Ma, Murali Krishna Ramanathan, Baishakhi Ray",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
CodePlan: Repository-level Coding using LLMs and Planning,"Ramakrishna Bairi, Atharv Sonwane, Aditya Kanade, Vageesh D C, Arun Iyer, Suresh Parthasarathy, Sriram Rajamani, B. Ashok, Shashank Shet",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Component Security Ten Years Later: An Empirical Study of Cross-Layer Threats in Real-World Mobile Applications,"Keke Lian, Lei Zhang, Guangliang Yang, Shuo Mao, Xinjie Wang, Yuan Zhang, Min Yang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
CORE: Resolving Code Quality Issues Using LLMs,"Nalin Wadhwa, Jui Pradhan, Atharv Sonwane, Surya Prakash Sahu, Nagarajan Natarajan, Aditya Kanade, Suresh Parthasarathy, Sriram Rajamani",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
COSTELLO: Contrastive Testing for Embedding-based Large Language Model as a Service Embeddings,"Weipeng Jiang, Juan Zhai, Shiqing Ma, Xiaoyu Zhang, Chao Shen",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
CrossCert: A Cross-Checking Detection Approach to Patch Robustness Certification for Deep Learning Models,"Qilin Zhou, Zhengyuan Wei, Haipeng Wang, Bo Jiang, Wing-Kwong Chan",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Cut to the Chase: An Error-Oriented Approach to Detect Error-Handling Bugs,"Haoran Liu, Zhouyang Jia, Shanshan Li, Yan Lei, Yue Yu, Yu Jiang, Xiaoguang Mao, Liao Xiangke",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
DAInfer: Inferring API Aliasing Specifications from Library Documentation via Neurosymbolic Optimization,"Chengpeng Wang, Jipeng Zhang, Rongxin Wu, Charles Zhang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
DeciX: Explain Deep Learning Based Code Generation Applications,"Simin Chen, Zexin Li, Wei Yang, Cong Liu",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Decomposing Software Verification Using Distributed Summary Synthesis,"Dirk Beyer, Matthias Kettl, Thomas Lemberger",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Demystifying Invariant Effectiveness for Securing Smart Contracts,"Zhiyang Chen, Ye Liu, Sidi Mohamed Beillahi, Yi Li, Fan Long",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Dependency-Induced Waste in Continuous Integration: An Empirical Study of Unused Dependencies in the NPM Ecosystem,"Nimmi Weeraddana, Mahmoud Alfadel, Shane McIntosh",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
DeSQL: Interactive Debugging of SQL in Data-Intensive Scalable Computing,"Sabaat Haroon, Chris Brown, Muhammad Ali Gulzar",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
DiffCoder: Enhancing Large Language Model on API Invocation via Analogical Code Exercises,"Daoguang Zan, Ailun Yu, Bo Shen, Bei Chen, Wei Li, Yongshun Gong, Xiaolin Chen, Yafen Yao, Weihua Luo, Bei Guan, Yan Liu, Yongji Wang, Qianxiang Wang, Lizhen Cui",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Do Code Generation Models Think Like Us? - A Study of Attention Alignment between Large Language Models and Human Programmers,"Bonan Kou, Shengmai Chen, Zhijie Wang, Lei Ma, Tianyi Zhang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Do Words Have Power? Understanding and Fostering Civility in Code Review Discussion,"Md Shamimur Rahman, Zadia Codabux, Chanchal K. Roy",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
DTD: Comprehensive and Scalable Testing for Debuggers,"Hongyi Lu, Zhibo Liu, Shuai Wang, Fengwei Zhang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
DyPyBench: A Benchmark of Executable Python Software,"Islem BOUZENIA, Bajaj Piyush Krishan, Michael Pradel",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Effective Teaching through Code Reviews: Patterns and Anti-Patterns,"Anita Sarma, Nina Chen",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Efficiently Detecting Reentrancy Vulnerabilities in Complex Smart Contracts,"Zexu Wang, Jiachi Chen, Yanlin Wang, Zibin Zheng, Yu Zhang, Weizhe Zhang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Enhancing Code Understanding for Impact Analysis by Combining Transformers and Program Dependence Graphs,"Yanfu Yan, Nathan Cooper, Kevin Moran, Gabriele Bavota, Denys Poshyvanyk, Steve Rich",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Enhancing Function Name Prediction using Votes-Based Name Tokenization and Multi-Task Learning,"Xiaoling Zhang, Zhengzi Xu, shouguo yang, Zhi Li, Zhiqiang Shi, Limin Sun",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Evaluating and Improving ChatGPT for Unit Test Generation,"Zhiqiang Yuan, Mingwei Liu, Shiji Ding, Kaixin Wang, Yixuan Chen, Xin Peng, Yiling Lou",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Evaluating Directed Fuzzers: Are We Heading in the Right Direction?,"Tae Eun Kim, Jaeseung Choi, Seongjae Im, Kihong Heo, Sang Kil Cha",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Evolutionary Multi-Objective Optimization for Contextual Adversarial Example Generation,"Shasha Zhou, Mingyu Huang, Ke Li, Yanan Sun",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Exploring and Unleashing the Power of Large Language Models in Automated Code Translation,"Zhen Yang, Fang Liu, Zhongxing Yu, Jacky Keung, Jia Li, Shuo Liu, Hong Yifan, Xiaoxue Ma, Zhi Jin, Ge Li",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
EyeTrans: Merging Human and Machine Attention for Neural Code Summarization,"Yifan Zhang, Jiliang Li, Zachary Karas, Aakash Bansal, Toby Jia-Jun Li, Collin McMillan, Kevin Leach, Yu Huang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Fast Graph Simplification for Path-Sensitive Typestate Analysis through Tempo-Spatial Multi-Point Slicing,"Xiao Cheng, Jiawei Ren, Yulei Sui",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
FeatMaker: Automated Feature Engineering for Search Strategy of Symbolic Execution,"Jaehan Yoon, Sooyoung Cha",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Finding and Understanding Defects in Static Analyzers by Constructing Automated Oracles,"weigang he, Peng Di, Mengli Ming, Chengyu Zhang, Ting Su, Shijie Li, Yulei Sui",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
"Generative AI for Pull Request Descriptions: Adoption, Impact, and Developer Interventions","Tao Xiao, Hideaki Hata, Christoph Treude, Kenichi Matsumoto",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Glitch Tokens in Large Language Models: Categorization Taxonomy and Effective Detection,"Yuxi Li, Yi Liu, Gelei Deng, Ying Zhang, Wenjia Song, Ling Shi, Kailong Wang, Yuekang Li, Yang Liu, Haoyu Wang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Go Static: Contextualized Logging Statement Generation,"Yichen LI, Yintong Huo, Renyi Zhong, Zhihan Jiang, Jinyang Liu, Junjie Huang, Jiazhen Gu, Pinjia He, Michael Lyu",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Harnessing Neuron Stability to Improve DNN Verification,"Hai Duong, Dong Xu, ThanhVu Nguyen, Matthew B Dwyer",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
How does Simulation-based Testing for Self-driving Cars match Human Perception?,"Christian Birchler, Tanzil Kombarabettu Mohammed, Pooja Rani, Teodora Nechita, Timo Kehrer, Sebastiano Panichella",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
How to Gain Commit Rights in Modern Top Open Source Communities?,"Xin Tan, Yan Gong, Geyu Huang, Haohua Wu, Li Zhang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Improving the Learning of Code Review Successive Tasks with Cross-Task Knowledge Distillation,"Oussama Ben Sghaier, Houari Sahraoui",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Investigating Documented Privacy Changes in Android OS,"Chuan Yan, Mark Huasong Meng, Fuman Xie, Guangdong Bai",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
IRCoCo: Immediate Rewards-Guided Deep Reinforcement Learning for Code Completion,"Bolun Li, Zhihong Sun, Tao Huang, Hongyu Zhang, Yao Wan, Chen Lyu, Ge Li, Zhi Jin",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Java JIT Testing with Template Extraction,"Zhiqiang Zang, Fu-Yao Yu, Aditya Thimmaiah, August Shi, Milos Gligoric",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
JIT-Smart: A Multi-Task Learning Framework for Just-In-Time Defect Prediction and Localization,"Xiangping Chen, Furen Xu, Yuan Huang, Neng Zhang, Zibin Zheng",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Learning to Detect and Localize Multilingual Bugs,"Haoran Yang, Yu Nong, Tao Zhang, Xiapu Luo, Haipeng Cai",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
"Less Cybersickness, Please: Demystifying and Detecting Stereoscopic Visual Inconsistencies in Virtual Reality Applications","Shuqing Li, Cuiyun Gao, Jianping Zhang, Yujia Zhang, Yepang Liu, Jiazhen Gu, Yun Peng, Michael Lyu",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
LILAC: Log Parsing using LLMs with Adaptive Parsing Cache,"Zhihan Jiang, Jinyang Liu, Zhuangbin Chen, Yichen LI, Junjie Huang, Yintong Huo, Pinjia He, Jiazhen Gu, Michael Lyu",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
LogSD: Detecting Anomalies from System Logs through Self-supervised Learning and Frequency-based Masking,"Yongzheng Xie, Hongyu Zhang, Muhammad Ali Babar",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Maximizing Patch Coverage for Testing of Highly-Configurable Software without Exploding Build Times,"Necip Fazıl Yıldıran, Jeho Oh, Julia Lawall, Paul Gazzillo",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Metamorphic Testing of Secure Multi-Party Computation (MPC) Compilers,"Dongwei Xiao, Zhibo Liu, Qi Pang, Shuai Wang, Yichen LI",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Mining Action Rules for Defect Reduction Planning,"Khouloud Oueslati, Gabriel Laberge, Maxime Lamothe, Foutse Khomh",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
MirrorFair: Fixing Fairness Bugs in Machine Learning Software via Counterfactual Predictions,"Ying Xiao, Jie M. Zhang, Yepang Liu, Mohammad Reza Mousavi, Sicen Liu, Dingyuan Xue",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Misconfiguration Software Testing for Failure Emergence in Autonomous Driving Systems,"Yuntianyi Chen, Yuqi Huai, Shilong Li, Changnam Hong, Joshua Garcia",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Mobile Bug Report Reproduction via Global Search on the App UI Model,"Zhaoxu Zhang, Fazle Mohammed Tawsif, Komei Ryu, Tingting Yu, William G.J. Halfond",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
MTAS: A Reference-Free Approach for Evaluating Abstractive Summarization Systems,"Xiaoyan Zhu, Mingyue Jiang, Xiao-Yi Zhang, Liming Nie, Zuohua Ding",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Natural Is The Best: Model-Agnostic Code Simplification for Pre-trained Large Language Models,"Yan Wang, Xiaoning Li, Tien N. Nguyen, Shaohua Wang, Chao Ni, Ling Ding",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Natural Symbolic Execution-based Testing for Big Data Analytics,"Yaoxuan Wu, Ahmad Humayun, Muhammad Ali Gulzar, Miryung Kim",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Only diff is Not Enough: Generating Commit Messages Leveraging Reasoning and Action of Large Language Model,"Jiawei Li, David Faragó, Christian Petrov, Iftekhar Ahmed",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
On Reducing Undesirable Behavior in Deep-Reinforcement-Learning-Based Software,"Ophir Carmel, Guy Katz",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
On the Contents and Utility of IoT Cybersecurity Guidelines,"Jesse Chen, Dharun Anandayuvaraj, James C. Davis, Sazzadur Rahaman",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Partial Solution Based Constraint Solving Cache in Symbolic Execution,"Ziqi Shuai, Zhenbang Chen, Kelin Ma, Kunlin Liu, Yufeng Zhang, Jun Sun, Ji Wang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
PBE-based Selective Abstraction and Refinement for Efficient Property Falsification of Embedded Software,"Yoel Kim, Yunja Choi",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
PPM: Automated Generation of Diverse Programming Problems for Benchmarking Code Generation Models,"Simin Chen, XiaoNing Feng, Xiaohong Han, Cong Liu, Wei Yang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Predicting Code Comprehension: A Novel Approach to Align Human Gaze with Code Using Deep Neural Networks,"Tarek Alakmeh, David Reich, Lena Jäger, Thomas Fritz",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Predicting Configuration Performance in Multiple Environments with Sequential Meta-Learning,"Jingzhi Gong, Tao Chen",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Predicting Failures of Autoscaling Distributed Applications,"Giovanni Denaro, Noura El Moussa, Rahim Heydarov, Francesco Lomio, Mauro Pezze, Ketai Qiu",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Predictive Program Slicing via Execution Knowledge-Guided Dynamic Dependence Learning,"Aashish Yadavally, Yi Li, Tien N. Nguyen",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
ProveNFix: Temporal Property guided Program Repair,"Yahui Song, Xiang Gao, Wenhua Li, Wei-Ngan Chin, Abhik Roychoudhury",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
PyRadar: Towards Automatically Retrieving and Validating Source Code Repository Information for PyPI Packages,"Kai Gao, Weiwei Xu, Wenhao Yang, Minghui Zhou",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
R2I: A Relative Readability Metric for Decompiled Code,"Haeun Eom, Dohee Kim, Sori Lim, Hyungjoon Koo, Sungjae Hwang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
"RavenBuild: Context, Relevance, and Dependency Aware Build Outcome Prediction","Gengyi Sun, Sarra Habchi, Shane McIntosh",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Refactoring to Pythonic Idioms: A Hybrid Knowledge-Driven Approach Leveraging Large Language Models,"zejun zhang, Zhenchang Xing, Xiaoxue Ren, Qinghua Lu, Xiwei (Sherry) Xu",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Revealing Software Development Work Patterns with PR-Issue Graph Topologies,"Cleidson de Souza, Emilie Ma, Jesse Wong, Dongwook Yoon, Ivan Beschastnikh",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
"Rocks Coding, Not Development–A Human-Centric, Experimental Evaluation of LLM-Supported SE Tasks","Wei Wang, Huilong Ning, Gaowei Zhang, Libo Liu, Yi Wang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Semi-Supervised Crowdsourced Test Report Clustering via Screenshot-Text Binding Rules,"Shengcheng Yu, Chunrong Fang, Quanjun Zhang, Mingzhe Du, Jia Liu, Zhenyu Chen",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Shadows in the Interface: A Comprehensive Study on Dark Patterns,"Liming Nie, Yangyang Zhao, Chenglin Li, Xuqiong Luo, Yang Liu",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
"Sharing Software-Evolution Datasets: Practices, Challenges, and Recommendations","David Broneske, Sebastian Kittan, Jacob Krüger",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
SimLLM: Measuring Semantic Similarity in Code Summaries Using a Large Language Model-Based Approach,"Xin Jin, Zhiqiang Lin",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
SmartAxe: Detecting Cross-Chain Vulnerabilities in Bridge Smart Contracts via Fine-Grained Static Analysis,"Zeqin Liao, Henglong Liang, Yuhong Nan, Sicheng Hao, Zibin Zheng, Juan Zhai, Jiajing Wu",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
State Reconciliation Defects in Infrastructure as Code,"Md Mahadi Hassan, John Salvador, Shubhra Kanti Karmaker Santu, Akond Rahman",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Static Application Security Testing (SAST) Tools for Smart Contracts: How Far Are We?,"Kaixuan Li, Yue Xue, Sen Chen, Han Liu, Kairan Sun, Ming Hu, Haijun Wang, Yang Liu, Yixiang Chen",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Syntax Is All You Need: A Universal-Language Approach to Mutant Generation,"Sourav Deb, Kush Jain, Rijnard van Tonder, Claire Le Goues, Alex Groce",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
"""The Law Doesn’t Work Like a Computer"": Exploring Software Licensing Issues Faced by Legal Practitioners","Nathan Wintersgill, Trevor Stalnaker, Laura A. Heymann, Oscar Chaparro, Denys Poshyvanyk",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
TIPS: Tracking Integer-Pointer Value Flows for C++ Member Function Pointers,"Changwei Zou, Dongjie He, Yulei Sui, Jingling Xue",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Towards AI-Assisted Synthesis of Verified Dafny Methods,"Md Rakib Hossain Misu, Crista Lopes, Iris Ma, James Noble",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Towards Better Graph Neural Network-based Fault Localization Through Enhanced Code Representation,"Md Nakhla Rafi, Dong Jae Kim, An Ran Chen, Tse-Hsun (Peter) Chen, Shaowei Wang",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
"Towards Effective Multi-Hunk Bug Repair: Detecting, Creating, Evaluating, and Understanding Indivisible Bugs","Qi Xin, Haojun Wu, Jinran Tang, Xinyu Liu, Steven P. Reiss, Jifeng Xuan",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Towards Efficient Build Ordering for Incremental Builds with Multiple Configurations,"Jun Lyu, Shanshan Li, He Zhang, Lanxin Yang, Bohan Liu, Manuel Rigger",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Towards Efficient Verification of Constant-Time Cryptographic Implementations,"Luwei Cai, Fu Song, Taolue Chen",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
TraStrainer: Adaptive Sampling for Distributed Traces with System Runtime State,"Haiyu Huang, Xiaoyu Zhang, Pengfei Chen, Zilong He, Zhiming Chen, Guangba  Yu, Hongyang Chen, Chen Sun",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Understanding and Detecting Annotation-induced Faults of Static Analyzers,"Huaien Zhang, Yu Pei, Shuyun Liang, Shin Hwei Tan",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Understanding Developers' Discussions and Perceptions on Non-Functional Requirements: The Case of the Spring Ecosystem,"Anderson Oliveira, João Lucas Correia, Wesley Assunção, Juliana Alves Pereira, Rafael de Mello, Daniel Coutinho, Caio Barbosa, Paulo Vítor C. F. Libório, Alessandro Garcia",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Understanding the Impact of APIs Behavioral Breaking Changes on Client Applications,"Dhanushka Jayasuriya, Valerio Terragni, Jens Dietrich, Kelly Blincoe",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Unprecedented Code Change Automation: The Fusion of LLMs and Transformation by Example,"Malinda Dilhara, Abhiram Bellur, Timofey Bryksin, Danny Dig",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
Your Code Secret Belongs to Me: Neural Code Completion Tools Can Memorize Hard-coded Credentials,"Yizhan Huang, Yichen LI, Weibin Wu, Jianping Zhang, Michael Lyu",2024,FSE - Research Papers,https://2024.esec-fse.org/track/fse-2024-research-papers?#event-overview
